core_id,run_id,nthreads,function,num_times,n_elements,sizeof,max_mbytes_per_sec,min_runtime,max_runtime,avg_runtime
18,0,1,Copy,100,10000000,8,17681.9,0.00904882,0.0108971,0.0105804
18,0,1,Mul,100,10000000,8,17290.6,0.0092536,0.0103886,0.0102004
18,0,1,Add,100,10000000,8,19340.1,0.0124095,0.0136852,0.013436
18,0,1,Triad,100,10000000,8,19516.4,0.0122973,0.0132802,0.0131376
18,0,1,Dot,100,10000000,8,15980.6,0.0100121,0.0116217,0.0102082
19,0,1,Copy,100,10000000,8,17889.4,0.00894383,0.0105921,0.0100166
19,0,1,Mul,100,10000000,8,17555.8,0.0091138,0.0103,0.00972289
19,0,1,Add,100,10000000,8,19648.2,0.0122148,0.0133775,0.0128457
19,0,1,Triad,100,10000000,8,19857.1,0.0120864,0.0131743,0.012608
19,0,1,Dot,100,10000000,8,15951.1,0.0100307,0.0115353,0.0106505
20,0,1,Copy,100,10000000,8,17509.8,0.00913773,0.0109932,0.0106775
20,0,1,Mul,100,10000000,8,17007.4,0.00940768,0.0105651,0.0102835
20,0,1,Add,100,10000000,8,18916.4,0.0126874,0.0139716,0.0136123
20,0,1,Triad,100,10000000,8,19147.5,0.0125343,0.0134664,0.0132391
20,0,1,Dot,100,10000000,8,15969.4,0.0100192,0.0116462,0.0103121
21,0,1,Copy,100,10000000,8,17724.9,0.00902686,0.010853,0.0100162
21,0,1,Mul,100,10000000,8,17320.2,0.00923779,0.0104621,0.00972853
21,0,1,Add,100,10000000,8,19157.4,0.0125278,0.0136445,0.0130222
21,0,1,Triad,100,10000000,8,19389,0.0123782,0.0133939,0.0127969
21,0,1,Dot,100,10000000,8,15792.1,0.0101316,0.0116535,0.0109156
22,0,1,Copy,100,10000000,8,17843.9,0.00896664,0.0107352,0.0103291
22,0,1,Mul,100,10000000,8,17502.2,0.0091417,0.0104471,0.0099647
22,0,1,Add,100,10000000,8,19465.2,0.0123297,0.0135921,0.0131622
22,0,1,Triad,100,10000000,8,19618.4,0.0122334,0.0132272,0.0129407
22,0,1,Dot,100,10000000,8,15949.1,0.0100319,0.0116318,0.0104249
23,0,1,Copy,100,10000000,8,16196.4,0.00987875,0.0108235,0.0106628
23,0,1,Mul,100,10000000,8,15758,0.0101536,0.0103774,0.0102059
23,0,1,Add,100,10000000,8,18459.3,0.0130016,0.0134993,0.013414
23,0,1,Triad,100,10000000,8,18362.9,0.0130698,0.0132028,0.0131046
23,0,1,Dot,100,10000000,8,16004.2,0.0099974,0.0102664,0.0100379
24,0,1,Copy,100,10000000,8,17839.6,0.00896879,0.0108361,0.0102453
24,0,1,Mul,100,10000000,8,17505.4,0.00914002,0.0104361,0.00986955
24,0,1,Add,100,10000000,8,19498,0.0123089,0.0136704,0.0131037
24,0,1,Triad,100,10000000,8,19611.8,0.0122375,0.0137608,0.0128629
24,0,1,Dot,100,10000000,8,16008.4,0.00999478,0.0115637,0.0104774
25,0,1,Copy,100,10000000,8,17434.5,0.00917722,0.0110381,0.0108829
25,0,1,Mul,100,10000000,8,17094.7,0.00935965,0.01053,0.0103327
25,0,1,Add,100,10000000,8,18973.1,0.0126495,0.0138442,0.0137237
25,0,1,Triad,100,10000000,8,19100.5,0.0125651,0.0136136,0.0134792
25,0,1,Dot,100,10000000,8,15879.9,0.0100757,0.0116818,0.0101733
26,0,1,Copy,100,10000000,8,17349.9,0.00922197,0.010954,0.0104079
26,0,1,Mul,100,10000000,8,17083.3,0.00936588,0.0105637,0.0100574
26,0,1,Add,100,10000000,8,18787.9,0.0127742,0.0139176,0.0134026
26,0,1,Triad,100,10000000,8,19058,0.0125931,0.0135364,0.013146
26,0,1,Dot,100,10000000,8,15799.1,0.0101271,0.0117645,0.0107033
27,0,1,Copy,100,10000000,8,17971.7,0.00890288,0.0106258,0.010463
27,0,1,Mul,100,10000000,8,17564.8,0.00910915,0.0102519,0.0100923
27,0,1,Add,100,10000000,8,19579.6,0.0122577,0.0134754,0.0133052
27,0,1,Triad,100,10000000,8,19725.7,0.0121669,0.0132142,0.0130237
27,0,1,Dot,100,10000000,8,15942.7,0.010036,0.0115871,0.0101834
28,0,1,Copy,100,10000000,8,18005.6,0.00888613,0.0106808,0.0100525
28,0,1,Mul,100,10000000,8,17619,0.00908108,0.0102225,0.00966164
28,0,1,Add,100,10000000,8,19512.4,0.0122999,0.0135469,0.0129175
28,0,1,Triad,100,10000000,8,19663.4,0.0122054,0.0132257,0.0127312
28,0,1,Dot,100,10000000,8,15892.5,0.0100676,0.0116415,0.0107208
29,0,1,Copy,100,10000000,8,17689.7,0.00904479,0.0109541,0.0106588
29,0,1,Mul,100,10000000,8,17319.8,0.00923798,0.0103997,0.0101667
29,0,1,Add,100,10000000,8,19000.1,0.0126315,0.0138738,0.0135182
29,0,1,Triad,100,10000000,8,19237.2,0.0124758,0.0135642,0.0132701
29,0,1,Dot,100,10000000,8,15863.7,0.0100859,0.011695,0.0103413
30,0,1,Copy,100,10000000,8,18001,0.0088884,0.01073,0.0099768
30,0,1,Mul,100,10000000,8,17800.9,0.00898832,0.0100596,0.00945428
30,0,1,Add,100,10000000,8,19639.1,0.0122205,0.0135262,0.0127739
30,0,1,Triad,100,10000000,8,19906.5,0.0120563,0.0130211,0.0124718
30,0,1,Dot,100,10000000,8,16096.1,0.00994028,0.0115013,0.0106697
31,0,1,Copy,100,10000000,8,17687.4,0.00904598,0.0108857,0.0104684
31,0,1,Mul,100,10000000,8,17375,0.00920862,0.0103792,0.0100019
31,0,1,Add,100,10000000,8,19243.8,0.0124715,0.0136789,0.0133178
31,0,1,Triad,100,10000000,8,19426.9,0.012354,0.0134167,0.0130558
31,0,1,Dot,100,10000000,8,15998,0.0100012,0.0115993,0.0103763
32,0,1,Copy,100,10000000,8,17763.4,0.00900729,0.0108245,0.00995402
32,0,1,Mul,100,10000000,8,17185.7,0.00931008,0.010592,0.00970503
32,0,1,Add,100,10000000,8,19108.2,0.0125601,0.0137726,0.0129935
32,0,1,Triad,100,10000000,8,19307.9,0.0124302,0.0133868,0.012757
32,0,1,Dot,100,10000000,8,15845.6,0.0100974,0.0118017,0.0110152
33,0,1,Copy,100,10000000,8,18019.7,0.00887915,0.0104817,0.0100049
33,0,1,Mul,100,10000000,8,17583.5,0.00909946,0.0102835,0.00982017
33,0,1,Add,100,10000000,8,19673.2,0.0121993,0.0133921,0.0129094
33,0,1,Triad,100,10000000,8,19910.9,0.0120537,0.0130574,0.0126807
33,0,1,Dot,100,10000000,8,15855.9,0.0100909,0.0116021,0.0105792
34,0,1,Copy,100,10000000,8,17715.7,0.00903155,0.0107581,0.0105229
34,0,1,Mul,100,10000000,8,17423,0.00918327,0.0103748,0.0101908
34,0,1,Add,100,10000000,8,19364.8,0.0123936,0.0135049,0.0133976
34,0,1,Triad,100,10000000,8,19451.2,0.0123386,0.0133193,0.0132153
34,0,1,Dot,100,10000000,8,15876.6,0.0100777,0.0115842,0.010177
35,0,1,Copy,100,10000000,8,17634.3,0.00907323,0.0108294,0.0102218
35,0,1,Mul,100,10000000,8,17178.8,0.00931378,0.0105672,0.00995334
35,0,1,Add,100,10000000,8,19116.2,0.0125548,0.0137231,0.0131923
35,0,1,Triad,100,10000000,8,19322.8,0.0124206,0.0133907,0.012946
35,0,1,Dot,100,10000000,8,15941.2,0.0100369,0.0116057,0.0106438
36,0,1,Copy,100,10000000,8,18059.4,0.00885964,0.0104297,0.0101979
36,0,1,Mul,100,10000000,8,17681.7,0.0090489,0.0102675,0.0100498
36,0,1,Add,100,10000000,8,19874.3,0.0120759,0.0133292,0.0130723
36,0,1,Triad,100,10000000,8,20243.3,0.0118558,0.0127598,0.0126056
36,0,1,Dot,100,10000000,8,16021.4,0.00998664,0.0115079,0.0101904
37,0,1,Copy,100,10000000,8,18084.5,0.00884736,0.0105957,0.00988406
37,0,1,Mul,100,10000000,8,17776.1,0.00900087,0.010131,0.00948364
37,0,1,Add,100,10000000,8,19823.8,0.0121067,0.013292,0.0126591
37,0,1,Triad,100,10000000,8,20056.5,0.0119662,0.0130883,0.0124074
37,0,1,Dot,100,10000000,8,15959.5,0.0100254,0.0115715,0.0107572
38,0,1,Copy,100,10000000,8,17957.6,0.00890989,0.0107065,0.0103219
38,0,1,Mul,100,10000000,8,17584.5,0.0090989,0.0102583,0.00989971
38,0,1,Add,100,10000000,8,19450.4,0.0123391,0.0136559,0.0131923
38,0,1,Triad,100,10000000,8,19673.5,0.0121992,0.0132888,0.0128948
38,0,1,Dot,100,10000000,8,15968.3,0.0100199,0.0116095,0.010389
39,0,1,Copy,100,10000000,8,18216.1,0.00878343,0.0105263,0.00968346
39,0,1,Mul,100,10000000,8,17660.7,0.00905969,0.0101819,0.00941727
39,0,1,Add,100,10000000,8,19869.1,0.012079,0.0134497,0.012546
39,0,1,Triad,100,10000000,8,20178.6,0.0118938,0.0128702,0.0122116
39,0,1,Dot,100,10000000,8,16001.3,0.00999921,0.0115986,0.0108941
40,0,1,Copy,100,10000000,8,17692.2,0.00904352,0.0105574,0.0100654
40,0,1,Mul,100,10000000,8,17267.9,0.00926577,0.0105042,0.0100101
40,0,1,Add,100,10000000,8,19200.2,0.0124999,0.0136636,0.0131232
40,0,1,Triad,100,10000000,8,19444.7,0.0123427,0.0133135,0.0129318
40,0,1,Dot,100,10000000,8,15809.1,0.0101208,0.0116239,0.0106549
41,0,1,Copy,100,10000000,8,17993.9,0.00889192,0.0107003,0.0104955
41,0,1,Mul,100,10000000,8,17653.7,0.00906327,0.0101412,0.0100183
41,0,1,Add,100,10000000,8,19784.7,0.0121306,0.0133207,0.0132
41,0,1,Triad,100,10000000,8,19853.1,0.0120888,0.0131924,0.0130042
41,0,1,Dot,100,10000000,8,15967.2,0.0100205,0.0115423,0.0101405
42,0,1,Copy,100,10000000,8,18131.8,0.00882428,0.0107132,0.0100107
42,0,1,Mul,100,10000000,8,17794.5,0.00899155,0.0101324,0.00956571
42,0,1,Add,100,10000000,8,19576.8,0.0122594,0.0133981,0.0128325
42,0,1,Triad,100,10000000,8,19838.3,0.0120978,0.013158,0.0126196
42,0,1,Dot,100,10000000,8,16048.2,0.00996998,0.0115503,0.0106209
43,0,1,Copy,100,10000000,8,17874.5,0.00895132,0.010777,0.0104765
43,0,1,Mul,100,10000000,8,17259.9,0.00927004,0.0104429,0.0101868
43,0,1,Add,100,10000000,8,19313.1,0.0124268,0.0137411,0.013395
43,0,1,Triad,100,10000000,8,19542.4,0.012281,0.0132679,0.0130132
43,0,1,Dot,100,10000000,8,15961.9,0.0100239,0.0116327,0.0102902
44,0,1,Copy,100,10000000,8,17963,0.00890717,0.0107392,0.0099606
44,0,1,Mul,100,10000000,8,17884.3,0.00894641,0.0101202,0.00941417
44,0,1,Add,100,10000000,8,19565.2,0.0122667,0.0134525,0.0127765
44,0,1,Triad,100,10000000,8,19712.8,0.0121748,0.0131899,0.0126065
44,0,1,Dot,100,10000000,8,15921.3,0.0100494,0.0116289,0.0108182
45,0,1,Copy,100,10000000,8,17999.5,0.00888916,0.0107615,0.0103509
45,0,1,Mul,100,10000000,8,17547.3,0.00911822,0.0102924,0.00990032
45,0,1,Add,100,10000000,8,19553.8,0.0122738,0.0137679,0.0131583
45,0,1,Triad,100,10000000,8,19701.3,0.012182,0.0132422,0.0128945
45,0,1,Dot,100,10000000,8,15976.7,0.0100146,0.0116362,0.0104183
46,0,1,Copy,100,10000000,8,17831.2,0.00897302,0.0108424,0.0105966
46,0,1,Mul,100,10000000,8,17291.3,0.00925321,0.0104944,0.0101998
46,0,1,Add,100,10000000,8,19001,0.0126309,0.0137362,0.0135371
46,0,1,Triad,100,10000000,8,19279.1,0.0124487,0.013536,0.0132773
46,0,1,Dot,100,10000000,8,15802,0.0101253,0.0117648,0.0103676
47,0,1,Copy,100,10000000,8,17493,0.00914652,0.0108167,0.0103394
47,0,1,Mul,100,10000000,8,17118.5,0.00934659,0.0106263,0.010133
47,0,1,Add,100,10000000,8,19101.8,0.0125643,0.0137365,0.0133094
47,0,1,Triad,100,10000000,8,19263.2,0.012459,0.0134792,0.0130514
47,0,1,Dot,100,10000000,8,15951.9,0.0100301,0.0116038,0.0105089
48,0,1,Copy,100,10000000,8,17352.4,0.0092206,0.0112054,0.0107824
48,0,1,Mul,100,10000000,8,16898.4,0.00946834,0.0107014,0.0106181
48,0,1,Add,100,10000000,8,18857.3,0.0127272,0.0142026,0.0138267
48,0,1,Triad,100,10000000,8,18957.8,0.0126597,0.0136061,0.0134527
48,0,1,Dot,100,10000000,8,15967,0.0100207,0.0115433,0.0100875
49,0,1,Copy,100,10000000,8,17549,0.00911733,0.0108268,0.0102893
49,0,1,Mul,100,10000000,8,17257.5,0.00927131,0.0103728,0.00993026
49,0,1,Add,100,10000000,8,19167.4,0.0125213,0.013839,0.0132583
49,0,1,Triad,100,10000000,8,19412.2,0.0123634,0.0133043,0.0129262
49,0,1,Dot,100,10000000,8,16117.4,0.00992717,0.0114529,0.0104302
50,0,1,Copy,100,10000000,8,17752.3,0.00901289,0.0107576,0.0106095
50,0,1,Mul,100,10000000,8,17547.4,0.00911814,0.0101617,0.00998034
50,0,1,Add,100,10000000,8,19523.8,0.0122927,0.0136255,0.0134287
50,0,1,Triad,100,10000000,8,19662.5,0.012206,0.0132799,0.0131135
50,0,1,Dot,100,10000000,8,16169.6,0.00989512,0.0114646,0.0100322
51,0,1,Copy,100,10000000,8,17676.8,0.00905141,0.0108818,0.0101458
51,0,1,Mul,100,10000000,8,17474.9,0.00915601,0.010302,0.00973932
51,0,1,Add,100,10000000,8,19251.1,0.0124668,0.0136746,0.0131255
51,0,1,Triad,100,10000000,8,19498.3,0.0123088,0.0133024,0.0128259
51,0,1,Dot,100,10000000,8,16096.2,0.00994024,0.0114657,0.0105559
52,0,1,Copy,100,10000000,8,17774.1,0.00900187,0.0106877,0.0103965
52,0,1,Mul,100,10000000,8,17480.6,0.009153,0.0102842,0.0100231
52,0,1,Add,100,10000000,8,19570.8,0.0122632,0.0135382,0.013304
52,0,1,Triad,100,10000000,8,19827.7,0.0121043,0.013058,0.0128769
52,0,1,Dot,100,10000000,8,16176.5,0.00989092,0.0114123,0.0101377
53,0,1,Copy,100,10000000,8,18087.8,0.00884577,0.0106132,0.00987586
53,0,1,Mul,100,10000000,8,17826.9,0.00897522,0.0100682,0.00945216
53,0,1,Add,100,10000000,8,19599.8,0.0122451,0.0133541,0.0127243
53,0,1,Triad,100,10000000,8,19803.2,0.0121193,0.0133078,0.0125591
53,0,1,Dot,100,10000000,8,16126.9,0.00992133,0.0114575,0.0106616
54,0,1,Copy,100,10000000,8,15944.1,0.010035,0.010872,0.0107725
54,0,1,Mul,100,10000000,8,15841.8,0.0100999,0.0105333,0.0101704
54,0,1,Add,100,10000000,8,17992.3,0.013339,0.0137156,0.0136155
54,0,1,Triad,100,10000000,8,17807.4,0.0134775,0.0135769,0.0135087
54,0,1,Dot,100,10000000,8,16031,0.00998066,0.0102774,0.0100352
55,0,1,Copy,100,10000000,8,16163.3,0.00989894,0.0108004,0.0106483
55,0,1,Mul,100,10000000,8,15669.6,0.0102108,0.0104351,0.0102616
55,0,1,Add,100,10000000,8,18213.9,0.0131768,0.0136297,0.0135502
55,0,1,Triad,100,10000000,8,18280.9,0.0131284,0.0133017,0.0131753
55,0,1,Dot,100,10000000,8,16147.5,0.00990863,0.0102225,0.00995858
56,0,1,Copy,100,10000000,8,17991,0.00889332,0.0106571,0.0101894
56,0,1,Mul,100,10000000,8,18167.2,0.00880709,0.00981432,0.00947722
56,0,1,Add,100,10000000,8,19765.5,0.0121424,0.0134701,0.0129209
56,0,1,Triad,100,10000000,8,19895.3,0.0120631,0.0131952,0.0127562
56,0,1,Dot,100,10000000,8,16202.5,0.00987503,0.0114139,0.0103319
