core_id,run_id,nthreads,function,num_times,n_elements,sizeof,max_mbytes_per_sec,min_runtime,max_runtime,avg_runtime
13,0,1,Add,100,10000000,8,19453.1,0.0123373,0.0135061,0.0128681
13,0,1,Triad,100,10000000,8,19829.2,0.0121034,0.0129811,0.012489
13,0,1,Dot,100,10000000,8,15993.6,0.010004,0.0115638,0.0107244
14,0,1,Copy,100,10000000,8,18308.3,0.00873923,0.0106297,0.0101617
14,0,1,Mul,100,10000000,8,17962.2,0.0089076,0.0100195,0.0096513
14,0,1,Add,100,10000000,8,20034.3,0.0119795,0.0132185,0.0129037
14,0,1,Triad,100,10000000,8,20127.9,0.0119238,0.0130621,0.0126286
14,0,1,Dot,100,10000000,8,16084.8,0.00994729,0.011516,0.0103064
15,0,1,Copy,100,10000000,8,17575.7,0.00910349,0.0108072,0.00993751
15,0,1,Mul,100,10000000,8,17462.8,0.00916234,0.0103164,0.00952825
15,0,1,Add,100,10000000,8,19139.7,0.0125394,0.0136653,0.0129179
15,0,1,Triad,100,10000000,8,19348.8,0.0124039,0.0134196,0.0127112
15,0,1,Dot,100,10000000,8,15867.1,0.0100837,0.0115904,0.0109475
16,0,1,Copy,100,10000000,8,17905.7,0.00893572,0.0106241,0.0100901
16,0,1,Mul,100,10000000,8,17389.7,0.00920085,0.0103374,0.00989479
16,0,1,Add,100,10000000,8,19326.5,0.0124182,0.0135636,0.0131099
16,0,1,Triad,100,10000000,8,19706.7,0.0121786,0.0131539,0.0127166
16,0,1,Dot,100,10000000,8,15921.2,0.0100495,0.0116039,0.010556
17,0,1,Copy,100,10000000,8,18004,0.00888691,0.010457,0.0102385
17,0,1,Mul,100,10000000,8,17701,0.00903906,0.0102111,0.0100542
17,0,1,Add,100,10000000,8,19769.8,0.0121397,0.0133139,0.0130987
17,0,1,Triad,100,10000000,8,19987,0.0120078,0.0129824,0.0128652
17,0,1,Dot,100,10000000,8,15947.2,0.0100331,0.011452,0.0101425
18,0,1,Copy,100,10000000,8,17617.6,0.00908184,0.0109212,0.0102538
18,0,1,Mul,100,10000000,8,17506.8,0.00913932,0.0103263,0.00967654
18,0,1,Add,100,10000000,8,19394.1,0.0123749,0.0136888,0.0130643
18,0,1,Triad,100,10000000,8,19645.1,0.0122168,0.0131221,0.01268
18,0,1,Dot,100,10000000,8,16098.7,0.00993867,0.011541,0.0105718
19,0,1,Copy,100,10000000,8,18117.3,0.00883133,0.0105298,0.0101908
19,0,1,Mul,100,10000000,8,18171.1,0.00880518,0.00984961,0.0096147
19,0,1,Add,100,10000000,8,19759.2,0.0121462,0.0132505,0.0129759
19,0,1,Triad,100,10000000,8,19773.7,0.0121373,0.0132729,0.0129927
19,0,1,Dot,100,10000000,8,16000.9,0.00999944,0.0114752,0.0102586
20,0,1,Copy,100,10000000,8,17514,0.00913553,0.010856,0.0100943
20,0,1,Mul,100,10000000,8,17037.3,0.00939116,0.0105642,0.00987255
20,0,1,Add,100,10000000,8,18822.4,0.0127508,0.0139573,0.0132046
20,0,1,Triad,100,10000000,8,19114.5,0.0125559,0.0134776,0.0129421
20,0,1,Dot,100,10000000,8,15748.2,0.0101599,0.0117486,0.0109446
21,0,1,Copy,100,10000000,8,17459,0.00916435,0.0109025,0.0104655
21,0,1,Mul,100,10000000,8,17522.4,0.00913118,0.0102877,0.00991999
21,0,1,Add,100,10000000,8,19100.9,0.0125648,0.0136582,0.0133458
21,0,1,Triad,100,10000000,8,19335,0.0124127,0.0135179,0.0130999
21,0,1,Dot,100,10000000,8,15895.6,0.0100657,0.0115588,0.0104455
22,0,1,Copy,100,10000000,8,18093.4,0.00884298,0.0106174,0.00975113
22,0,1,Mul,100,10000000,8,17727,0.00902576,0.0101209,0.0093909
22,0,1,Add,100,10000000,8,19548.6,0.0122771,0.0133982,0.0126743
22,0,1,Triad,100,10000000,8,19655.8,0.0122101,0.0132709,0.0125358
22,0,1,Dot,100,10000000,8,16037.4,0.00997666,0.0115408,0.0108746
23,0,1,Copy,100,10000000,8,17804.2,0.00898663,0.0107118,0.0101486
23,0,1,Mul,100,10000000,8,17403.5,0.00919353,0.0103941,0.00987071
23,0,1,Add,100,10000000,8,19459.2,0.0123335,0.0134917,0.0130291
23,0,1,Triad,100,10000000,8,19823.3,0.012107,0.0130443,0.0126698
23,0,1,Dot,100,10000000,8,16052.8,0.00996714,0.0115232,0.0104939
24,0,1,Copy,100,10000000,8,17736.5,0.00902093,0.0106872,0.0105306
24,0,1,Mul,100,10000000,8,17454.7,0.00916657,0.0103941,0.0101713
