core_id,run_id,nthreads,function,num_times,n_elements,sizeof,max_mbytes_per_sec,min_runtime,max_runtime,avg_runtime
0,0,1,Copy,100,10000000,8,17268.6,0.00926535,0.0110271,0.0103064
0,0,1,Mul,100,10000000,8,17007,0.00940791,0.0108314,0.00997508
0,0,1,Add,100,10000000,8,18727,0.0128157,0.0141882,0.0133296
0,0,1,Triad,100,10000000,8,18901.1,0.0126977,0.0139431,0.0131518
0,0,1,Dot,100,10000000,8,15905.6,0.0100593,0.0116545,0.0107767
1,0,1,Copy,100,10000000,8,17607.8,0.00908687,0.0109255,0.0105697
1,0,1,Mul,100,10000000,8,17333.9,0.00923047,0.0104494,0.01011
1,0,1,Add,100,10000000,8,18967.9,0.012653,0.0137633,0.0134692
1,0,1,Triad,100,10000000,8,19091.3,0.0125712,0.0136542,0.0133824
1,0,1,Dot,100,10000000,8,15859.3,0.0100887,0.0116476,0.0104097
2,0,1,Copy,100,10000000,8,17793.7,0.00899196,0.0108489,0.0100123
2,0,1,Mul,100,10000000,8,17830.5,0.0089734,0.0100451,0.00941508
2,0,1,Add,100,10000000,8,19334.1,0.0124133,0.0135108,0.0128661
2,0,1,Triad,100,10000000,8,19459.2,0.0123335,0.0133973,0.012758
2,0,1,Dot,100,10000000,8,15976.9,0.0100145,0.0115696,0.0108185
3,0,1,Copy,100,10000000,8,17686.8,0.00904627,0.0106191,0.0102341
3,0,1,Mul,100,10000000,8,17364.7,0.00921407,0.0104105,0.0100122
3,0,1,Add,100,10000000,8,19444.6,0.0123428,0.0135456,0.0131419
3,0,1,Triad,100,10000000,8,19595.6,0.0122476,0.0133106,0.012928
3,0,1,Dot,100,10000000,8,15955.2,0.0100281,0.0115488,0.0104319
4,0,1,Copy,100,10000000,8,17523.9,0.00913039,0.0108679,0.0099662
4,0,1,Mul,100,10000000,8,17213.4,0.00929506,0.0104569,0.00964849
4,0,1,Add,100,10000000,8,19094.2,0.0125692,0.0137747,0.0129676
4,0,1,Triad,100,10000000,8,19328,0.0124172,0.0134792,0.0127144
4,0,1,Dot,100,10000000,8,15951.1,0.0100307,0.0115475,0.0109301
5,0,1,Copy,100,10000000,8,17809.2,0.00898413,0.0108226,0.0106606
5,0,1,Mul,100,10000000,8,17224.7,0.00928896,0.0103874,0.0101842
5,0,1,Add,100,10000000,8,19512.3,0.0123,0.0135253,0.0134577
5,0,1,Triad,100,10000000,8,18503.4,0.0129706,0.0132331,0.0131321
5,0,1,Dot,100,10000000,8,16073.8,0.0099541,0.0105999,0.010017
6,0,1,Copy,100,10000000,8,18004.7,0.00888657,0.0107537,0.0105938
6,0,1,Mul,100,10000000,8,17483.7,0.00915141,0.0102338,0.0100697
6,0,1,Add,100,10000000,8,19641,0.0122194,0.0135737,0.0133547
6,0,1,Triad,100,10000000,8,19718.6,0.0121713,0.0132064,0.0130797
6,0,1,Dot,100,10000000,8,16040.5,0.00997477,0.011561,0.0101014
